,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
17640,30.0,0.763,0.673,5.0,-7.383,0,0.0578,0.241,2.14e-06,0.471,0.63,133.075,145162.0,4,9
9741,44.0,0.24,0.863,11.0,-8.046,0,0.0402,1.58e-05,0.416,0.0944,0.331,75.591,210533.0,4,10
10972,35.0,0.283,0.942,6.0,-4.877,1,0.0584,1.05e-05,0.155,0.4,0.618,102.221,256663.0,4,10
17175,37.0,0.816,0.606,2.0,-7.013,1,0.109,0.245,,0.0467,0.648,92.017,169239.0,4,9
6858,84.0,0.548,0.847,1.0,-3.237,1,0.186,0.0622,,0.0816,0.1,171.447,297787.0,4,5
4121,37.0,0.399,0.828,2.0,-9.06,1,0.0517,0.0177,,0.39,0.374,99.094,140760.0,4,10
7574,31.0,0.216,0.385,10.0,-10.383,0,0.0316,0.214,,0.164,0.562,186.91,269625.0,3,9
2298,36.0,0.672,0.395,2.0,-12.655,0,0.0328,0.887,0.905,0.139,0.287,104.722,3.3777,4,7
6817,40.0,0.253,0.847,2.0,-5.84,0,0.0439,0.00195,0.144,0.442,0.423,121.341,299553.0,4,8
7086,66.0,0.677,0.74,2.0,-6.528,1,0.0243,0.242,0.0146,0.105,0.679,110.193,237961.0,4,10
9999,17.0,0.534,0.866,,-6.013,1,0.0309,0.213,,0.0921,0.792,176.268,167840.0,4,6
4077,33.0,0.362,0.968,9.0,-2.629,0,0.0741,6.56e-06,0.00204,0.0672,0.427,164.167,284518.0,4,8
4216,35.0,0.544,0.691,5.0,-8.654,0,0.0765,0.564,9.72e-06,0.151,0.411,94.808,328053.0,4,10
1895,32.0,0.868,0.73,,-7.478,0,0.337,0.332,8.94e-06,0.141,0.947,140.091,164571.0,4,5
17531,14.0,0.579,0.697,,-4.255,1,0.0287,0.00575,,0.0775,0.64,181.995,3.692216667,4,9
303,30.0,0.731,0.647,5.0,-7.937,0,0.0355,0.00487,,0.34,0.879,108.017,180707.0,4,2
15648,,0.753,0.456,2.0,-5.892,1,0.0416,0.22,1.02e-06,0.449,0.525,112.521,3.92155,3,9
5665,61.0,0.544,0.739,9.0,-7.383,1,0.0517,0.00392,0.000143,0.168,0.328,118.287,342600.0,4,8
11780,43.0,0.56,0.277,9.0,-10.81,1,0.0453,0.931,,0.0915,0.545,101.399,218698.0,4,9
2756,68.0,0.457,0.902,7.0,-5.624,1,0.0313,2.17e-05,0.196,0.258,0.834,92.711,246920.0,4,10
15920,75.0,0.607,0.536,10.0,-7.306,1,0.0305,0.386,,0.102,0.434,147.986,3.74755,4,4
16268,31.0,0.325,0.912,4.0,-3.39,0,0.0514,0.0016,0.000973,0.132,0.652,132.609,205933.0,4,1
7527,48.0,0.755,0.699,11.0,-5.929,1,0.065,0.00864,0.000139,0.0803,0.611,99.937,232074.0,4,1
4689,53.0,0.57,0.891,11.0,-3.6,0,0.128,0.00478,,0.0248,0.831,169.979,114809.0,4,9
9059,59.0,0.669,0.819,,-4.716,1,0.0363,0.11,,0.212,0.762,105.055,178901.0,4,9
4498,54.0,0.469,0.486,9.0,-15.076,0,0.0427,0.149,1.21e-05,0.123,0.595,130.737,239267.0,4,10
8469,45.0,0.367,0.921,6.0,-5.175,1,0.0773,0.000154,0.497,0.0654,0.611,92.08,257267.0,4,8
2191,32.0,0.596,0.474,,-11.263,1,0.0266,0.547,0.833,0.0928,0.379,112.983,220619.0,4,6
6141,69.0,0.455,0.858,11.0,-5.659,0,0.0391,0.000616,0.000247,0.226,0.597,163.118,207467.0,4,10
10684,57.0,0.331,0.885,9.0,-6.606,1,0.0924,0.205,,0.123,0.589,175.294,236960.0,4,1
5818,61.0,0.862,0.561,8.0,-5.703,1,0.335,0.596,,0.108,0.541,99.864,188388.0,3,9
9520,89.0,0.436,0.655,1.0,-8.37,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,279204.0,4,9
12133,20.0,0.618,0.595,8.0,-7.261,0,0.028,0.81,0.049,0.111,0.744,86.189,262893.0,4,10
5393,36.0,0.568,0.434,7.0,-14.17,1,0.0379,0.639,0.626,0.229,0.694,147.388,134067.0,4,2
8839,,0.629,0.551,7.0,-9.44,1,0.0321,0.685,2.88e-05,0.0889,0.698,81.995,3.89488333,4,0
11577,65.0,0.53,0.759,7.0,-7.067,1,0.0351,0.00984,,0.319,0.502,131.999,253840.0,4,1
1906,,0.493,0.582,8.0,-11.906,1,0.0315,0.596,0.925,0.115,0.25,149.981,5.647333333,4,0
7582,79.0,0.727,0.729,,-2.99,1,0.326,0.171,,0.07,0.512,117.932,284733.0,4,5
2790,65.0,0.616,0.728,9.0,-4.02,0,0.0278,0.0275,,0.228,0.375,111.934,3.666216667,4,4
8153,35.0,0.865,0.614,9.0,-6.194,0,0.0749,0.0138,,0.441,0.869,120.016,230307.0,4,10
4649,45.0,0.428,0.535,8.0,-9.232,1,0.0411,0.000379,0.794,0.086,0.159,142.063,349400.0,4,10
6522,64.0,0.906,0.45,,-8.003,1,0.0627,0.149,0.000232,0.168,0.969,103.476,172600.0,4,10
15826,4.0,0.5,0.9,2.0,-3.654,1,0.0863,0.000375,,0.381,0.632,159.826,182953.0,4,10
1550,72.0,0.61,0.891,4.0,-5.452,0,0.0587,0.000805,0.0928,0.0657,0.51,139.903,246733.0,4,8
10762,63.0,0.746,0.978,9.0,-5.324,1,0.0978,0.0555,4.11e-05,0.026,0.653,153.809,304227.0,4,5
10391,19.0,0.597,0.481,11.0,-11.095,0,0.0464,0.651,2.23e-05,0.0764,0.459,100.056,5.636966667,4,0
5687,29.0,0.486,0.875,,-3.446,1,0.0497,0.092,,0.758,0.509,117.797,5.05445,4,9
14249,37.0,0.512,0.879,8.0,-3.352,1,0.033,0.0035,1.72e-05,0.367,0.738,141.975,226653.0,4,10
8875,66.0,0.613,0.962,6.0,-5.07,0,0.278,0.034,,0.824,0.496,113.015,242267.0,4,6
1250,44.0,0.401,0.591,2.0,-4.65,1,0.0299,0.00252,0.00278,0.313,0.691,82.133,164645.0,4,2
583,66.0,0.525,0.3,5.0,-8.005,1,0.0286,0.578,8.3e-06,0.116,0.206,80.993,3.943783333,4,4
769,42.0,0.393,0.926,1.0,-2.368,0,0.116,0.00195,0.0287,0.371,0.36,145.92,172140.0,4,10
14307,65.0,0.631,0.804,7.0,-5.492,1,0.166,0.00589,0.00116,0.16,0.671,79.898,297267.0,4,10
8064,23.0,0.592,0.745,,-8.249,1,0.0719,0.662,0.00013,0.245,0.93,138.002,178760.0,4,10
9785,24.0,0.626,0.631,5.0,-5.625,1,0.042,0.345,,0.0709,0.804,163.989,189695.0,4,10
6,48.0,0.674,0.658,5.0,-9.647,0,0.104,0.404,1.34e-06,0.0981,0.677,143.292,329387.0,4,2
90,41.0,0.167,0.148,,-19.539,1,0.0347,0.955,0.897,0.111,0.04,76.412,2.7204,3,7
3789,50.0,0.567,0.758,9.0,-3.998,1,0.095,0.0937,0.00249,0.601,0.242,133.687,114645.0,4,6
4333,55.0,0.424,0.103,3.0,-18.281,1,0.0417,0.937,0.861,0.114,0.135,104.45,4.832416667,4,7
11845,22.0,0.682,0.747,2.0,-4.948,1,0.0552,0.294,0.0506,0.353,0.869,134.974,3.249183333,4,0
15632,34.0,0.147,0.883,9.0,-5.926,1,0.0544,0.0885,0.263,0.123,0.368,179.893,387047.0,4,10
817,46.0,0.792,0.634,4.0,-11.178,0,0.0723,0.116,0.162,0.065,0.556,90.04,252036.0,4,10
7701,28.0,0.544,0.848,,-7.3,1,0.0682,0.0277,0.0028,0.113,0.562,136.182,271000.0,4,10
16650,60.0,0.68,0.878,8.0,-3.923,0,0.0554,0.0744,,0.137,0.769,169.987,225395.0,4,10
8985,57.0,0.591,0.947,,-3.259,1,0.0838,0.065,,0.23,0.542,177.064,164485.0,4,1
8067,39.0,0.599,0.911,6.0,-5.715,0,0.0367,0.00553,0.00439,0.561,0.382,121.911,4.216216667,4,9
10055,85.0,0.532,0.783,2.0,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427.0,4,9
13866,68.0,0.195,0.483,4.0,-4.991,0,0.03,0.465,0.497,0.0686,0.173,84.71,269107.0,4,10
9465,52.0,0.613,0.478,8.0,-8.589,1,0.0822,0.105,,0.393,0.174,146.413,162741.0,4,9
8936,28.0,0.362,0.724,,-7.532,1,0.0375,0.164,0.865,0.103,0.45,98.105,5.144866667,4,0
8705,22.0,0.22,0.0485,,-25.743,1,0.0472,0.977,0.865,0.104,0.0395,97.025,2.853783333,4,7
2320,31.0,0.533,0.768,,-5.217,1,0.0589,0.00165,0.000623,0.29,0.653,121.75,142320.0,4,10
5047,61.0,0.54,0.677,9.0,-6.349,1,0.0286,0.368,,0.224,0.748,98.339,241600.0,4,10
6967,5.0,0.732,0.71,10.0,-10.429,1,0.0473,0.121,0.00572,0.457,0.825,123.098,352839.0,4,10
14216,26.0,0.477,0.721,6.0,-5.342,0,0.0274,0.00663,,0.113,0.137,85.986,238373.0,4,8
6620,66.0,0.552,0.564,7.0,-5.941,1,0.0415,0.0686,0.0131,0.34,0.321,164.952,182000.0,4,10
8992,46.0,0.658,0.679,6.0,-5.766,1,0.0445,0.107,0.134,0.389,0.247,140.055,271189.0,4,6
4549,16.0,0.53,0.308,1.0,-11.618,0,0.424,0.292,0.83,0.0837,0.346,212.049,306880.0,3,5
2060,7.0,0.686,0.452,1.0,-13.339,1,0.0914,0.54,0.222,0.059,0.833,106.944,209467.0,4,2
4913,63.0,0.729,0.447,5.0,-9.038,1,0.0387,0.598,0.000279,0.116,0.595,108.837,2.58733333,4,0
10241,43.0,0.197,0.855,6.0,-5.469,0,0.0637,0.000516,0.000274,0.0979,0.0875,175.415,239992.0,4,8
10852,29.0,0.455,0.662,5.0,-7.767,1,0.0362,0.833,,0.0811,0.734,88.469,5.698616667,4,3
15062,27.0,0.432,0.777,10.0,-6.229,0,0.0354,2.38e-05,,0.319,0.413,145.011,233468.0,4,8
14088,30.0,0.306,0.0632,4.0,-25.363,0,0.0363,0.917,0.895,0.105,0.0308,101.071,173457.0,1,6
12146,53.0,0.581,0.831,1.0,-5.484,1,0.057,0.0814,,0.078,0.665,99.913,218053.0,4,9
9314,49.0,0.532,0.208,5.0,-11.161,1,0.0328,0.98,0.825,0.156,0.137,74.393,3.788883333,4,7
17697,39.0,0.454,0.993,9.0,-1.761,0,0.118,0.000182,0.0384,0.471,0.193,130.02,200769.0,4,10
1246,57.0,0.442,0.157,7.0,-13.791,1,0.0324,0.948,,0.224,0.22,76.48,214400.0,4,10
15210,50.0,0.485,0.669,10.0,-4.95,1,0.0336,0.0802,7.74e-05,0.422,0.486,134.008,4.174666667,4,0
226,22.0,0.439,0.682,4.0,-9.044,1,0.042,0.113,1.1e-05,0.973,0.345,142.113,4.33955,4,9
9864,50.0,0.542,0.869,6.0,-4.047,0,0.086,0.00182,1.01e-05,0.488,0.61,81.966,205248.0,4,10
4872,39.0,0.263,0.957,1.0,-4.867,1,0.149,0.00126,0.864,0.0756,0.151,179.512,256788.0,3,8
9799,51.0,0.514,0.648,2.0,-6.17,1,0.0411,0.0148,,0.119,0.452,129.895,210507.0,4,9
17154,64.0,0.55,0.872,2.0,-4.742,0,0.0588,0.0864,0.000291,0.0617,0.618,142.041,189920.0,4,1
643,45.0,0.505,0.948,7.0,-4.724,1,0.0659,0.00018,0.00313,0.128,0.594,133.561,182907.0,4,10
13275,40.0,0.366,0.866,7.0,-4.084,1,0.0706,0.000292,0.000292,0.324,0.221,124.895,272347.0,4,6
15950,63.0,0.224,0.905,5.0,-3.239,0,0.0722,0.0509,,0.281,0.485,78.318,205707.0,4,10
15321,24.0,0.506,0.934,1.0,-8.391,1,0.0472,5.06e-06,4.41e-06,0.357,0.486,109.986,283500.0,4,8
13125,42.0,0.402,0.913,9.0,-4.913,1,0.0644,0.00294,0.602,0.175,0.687,179.704,201667.0,4,10
14540,29.0,0.551,0.782,11.0,-6.11,0,0.0297,0.0587,,0.13,0.318,113.895,246507.0,4,10
4620,30.0,0.573,0.462,1.0,-8.969,1,0.118,0.513,2.78e-05,0.0836,0.225,160.846,201813.0,4,9
2268,20.0,0.758,0.821,2.0,-6.911,1,0.275,0.173,,0.042,0.878,105.896,298019.0,4,5
16456,46.0,0.292,0.971,10.0,-3.084,0,0.104,0.000298,0.00195,0.348,0.411,99.65,230765.0,4,10
7660,45.0,0.416,0.821,1.0,-14.309,1,0.101,0.00395,0.947,0.455,0.168,118.303,330907.0,4,10
8448,34.0,0.539,0.483,8.0,-9.085,1,0.0573,0.8,0.0341,0.314,0.864,167.484,144307.0,4,2
10785,42.0,0.388,0.947,10.0,-4.367,1,0.0642,0.000221,0.00995,0.358,0.193,142.013,276560.0,4,8
12107,19.0,0.464,0.965,9.0,-8.258,0,0.0823,1.11e-05,0.0602,0.485,0.074,130.012,640250.0,4,8
4715,69.0,0.68,0.826,5.0,-2.561,1,0.27,0.562,,0.254,0.804,146.95,248937.0,4,5
13949,32.0,0.214,0.328,7.0,-13.528,1,0.0349,0.722,,0.0843,0.062,97.244,281160.0,3,10
3044,22.0,0.329,0.905,7.0,-5.728,1,0.0546,8.63e-05,0.0037,0.11,0.711,145.149,183560.0,4,10
7083,24.0,0.645,0.754,2.0,-3.706,0,0.146,0.294,,0.698,0.823,180.057,203008.0,4,9
15129,47.0,0.509,0.733,9.0,-5.909,1,0.126,0.0165,,0.404,0.676,109.736,75760.0,4,6
17309,47.0,0.359,0.774,7.0,-5.789,1,0.0745,0.0649,0.104,0.11,0.141,184.739,243919.0,4,6
14770,24.0,0.5,0.803,,-7.377,1,0.0374,0.147,0.0622,0.345,0.927,144.724,155640.0,4,2
1709,64.0,0.225,0.689,8.0,-9.12,1,0.0555,0.469,0.813,0.337,0.5,93.798,102080.0,4,10
6960,49.0,0.651,0.409,9.0,-10.864,0,0.0879,0.00428,0.0277,0.176,0.363,173.76,222093.0,4,6
10477,55.0,0.373,0.924,1.0,-9.1,0,0.0553,0.00011,0.00776,0.0836,0.347,135.02,297293.0,4,8
10974,13.0,0.396,0.412,9.0,-14.045,1,0.0389,0.882,,0.207,0.606,82.804,3.614,4,3
7465,49.0,0.415,0.0648,10.0,-21.435,0,0.0339,0.98,0.931,0.121,0.0761,100.738,2.845716667,4,7
3028,27.0,0.732,0.604,,-7.472,1,0.0443,0.0112,,0.219,0.732,139.982,195429.0,4,9
7117,47.0,0.439,0.972,9.0,-4.622,0,0.104,0.00015,0.00581,0.139,0.696,176.098,234293.0,4,10
3707,44.0,0.615,0.821,9.0,-6.422,0,0.0647,0.00918,0.0193,0.219,0.391,125.039,214760.0,4,1
2405,42.0,0.823,0.844,11.0,-4.953,0,0.249,0.0868,,0.29,0.456,94.99,150316.0,4,1
9257,37.0,0.236,0.485,10.0,-8.975,1,0.0288,0.234,0.071,0.11,0.123,97.577,262200.0,4,1
12333,53.0,0.531,0.381,5.0,-13.142,1,0.0587,0.52,2.88e-06,0.213,0.554,167.117,3.11445,4,4
15763,,0.599,0.816,2.0,-5.87,1,0.053,0.00154,0.000131,0.462,0.249,120.022,178250.0,4,8
14517,59.0,0.449,0.421,4.0,-8.92,1,0.0272,0.387,0.000108,0.11,0.203,163.747,4.717833333,3,3
3484,24.0,0.459,0.934,11.0,-7.161,1,0.0764,2.63e-05,0.0116,0.332,0.441,169.93,186093.0,4,8
4354,29.0,0.57,0.567,4.0,-7.958,0,0.0595,0.0458,0.000407,0.205,0.806,155.153,246293.0,4,2
12318,7.0,0.321,0.43,,-12.999,0,0.0336,0.726,0.889,0.142,0.244,132.396,155705.0,3,6
8008,25.0,0.297,0.617,2.0,-9.132,1,0.0338,0.268,0.00861,0.112,0.345,171.977,218667.0,4,2
5926,29.0,0.454,0.886,11.0,-9.257,0,0.138,8.69e-06,0.84,0.193,0.195,119.851,296868.0,4,8
1100,42.0,0.615,0.751,10.0,-7.38,0,0.0321,0.0129,0.592,0.24,0.531,123.739,243693.0,4,6
4445,68.0,0.507,0.85,5.0,-5.679,1,0.0472,0.378,,0.0567,0.847,171.8,3.062216667,4,4
8228,32.0,0.353,0.438,5.0,-14.155,1,0.0358,0.192,0.085,0.108,0.728,82.004,356360.0,4,10
2746,32.0,0.161,0.976,11.0,-8.428,0,0.0913,3.48e-06,0.446,0.0915,0.241,173.229,276107.0,4,8
2114,46.0,0.669,0.612,2.0,-8.525,1,0.122,0.0138,0.000208,0.102,0.209,170.188,152000.0,4,6
16606,59.0,0.669,0.656,9.0,-10.549,1,0.0413,0.00113,0.000252,0.0989,0.464,108.098,259866.0,4,10
4979,48.0,0.51,0.718,1.0,-6.129,0,0.0439,0.00183,,0.14,0.713,199.992,187907.0,4,10
16708,58.0,0.479,0.967,,-2.445,1,0.0431,0.00697,,0.217,0.719,134.743,213080.0,4,6
13934,36.0,0.582,0.57,11.0,-9.379,0,0.0691,0.63,,0.116,0.747,153.907,355973.0,4,5
13068,38.0,0.513,0.678,9.0,-8.697,1,0.0368,0.0405,0.123,0.126,0.432,140.052,288610.0,4,10
9583,37.0,0.559,0.457,10.0,-9.995,1,0.0291,0.517,3.39e-05,0.105,0.457,105.034,3.816633333,4,0
12567,28.0,0.876,0.497,1.0,-6.001,0,0.147,0.587,0.00436,0.0718,0.407,103.944,131611.0,4,9
15227,38.0,0.666,0.778,5.0,-3.835,0,0.0581,0.266,0.307,0.0803,0.873,196.052,158015.0,4,9
1965,39.0,0.493,0.527,8.0,-8.128,1,0.246,0.144,3.35e-06,0.38,0.887,154.055,309000.0,4,5
8515,56.0,0.305,0.884,11.0,-4.869,1,0.0514,0.0385,7.96e-05,0.974,0.196,108.355,253896.0,4,8
9823,,0.642,0.502,6.0,-12.785,0,0.0341,0.159,0.791,0.126,0.413,104.997,7.2,4,0
2659,30.0,0.798,0.84,6.0,-6.559,0,0.0879,0.00518,,0.142,0.867,122.958,3.806666667,4,9
574,48.0,0.8,0.52,5.0,-7.251,0,0.328,0.175,,0.326,0.599,120.244,143998.0,4,5
4843,46.0,0.586,0.851,2.0,-4.287,1,0.0302,0.00078,0.000608,0.106,0.435,112.062,213053.0,4,9
6532,53.0,0.29,0.728,8.0,-9.929,1,0.115,0.000495,0.402,0.128,0.0487,162.744,510587.0,4,8
5044,38.0,0.634,0.507,4.0,-9.157,1,0.0456,0.622,,0.101,0.49,76.483,245260.0,4,10
7770,28.0,0.492,0.985,7.0,-4.858,1,0.0859,1.6e-05,0.00174,0.249,0.342,97.012,307653.0,4,8
9958,82.0,0.759,0.538,8.0,-8.256,0,0.384,0.151,,0.126,0.831,146.933,184490.0,4,5
2399,58.0,0.727,0.431,2.0,-10.007,0,0.0937,0.173,2.84e-05,0.0813,0.157,94.95,208681.0,4,9
6921,44.0,0.0828,0.0598,9.0,-20.795,1,0.041,0.982,0.774,0.0973,0.038,65.84,2.921,3,7
17061,52.0,0.383,0.868,11.0,-6.222,0,0.0847,0.00114,3.51e-06,0.353,0.546,147.267,189560.0,4,10
4830,10.0,0.504,0.99,1.0,-1.858,1,0.128,3.38e-05,0.0578,0.356,0.182,115.047,203600.0,4,8
7522,10.0,0.755,0.945,6.0,-4.422,1,0.181,0.000179,0.942,0.26,0.78,125.018,207360.0,4,6
5065,53.0,0.946,0.772,4.0,-7.537,0,0.0953,0.0516,2.28e-06,0.0612,0.772,116.97,263914.0,4,5
13453,55.0,0.668,0.788,5.0,-6.752,1,0.0424,7.48e-05,0.108,0.0792,0.692,137.38,251533.0,4,8
10629,72.0,0.645,0.705,1.0,-5.008,1,0.299,0.000813,,0.128,0.376,137.133,229670.0,4,5
12228,36.0,0.497,0.483,4.0,-7.15,1,0.0279,0.0612,,0.238,0.229,152.057,204253.0,4,9
16452,74.0,0.356,0.872,2.0,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,193653.0,4,10
3836,26.0,0.723,0.854,8.0,-7.936,1,0.0585,0.00139,0.000195,0.276,0.52,95.001,237584.0,4,9
1796,47.0,0.817,0.753,8.0,-3.427,1,0.0497,0.0173,4.31e-06,0.049,0.604,97.998,182449.0,4,9
9561,40.0,0.516,0.494,7.0,-11.077,0,0.0311,0.403,0.0102,0.112,0.814,89.452,194333.0,3,6
3539,55.0,0.465,0.519,5.0,-11.819,1,0.0239,0.394,0.00156,0.204,0.881,86.6,3.589333333,4,4
9519,34.0,0.43,0.778,11.0,-6.505,0,0.0719,0.00228,0.817,0.0605,0.54,86.894,265213.0,4,8
494,42.0,0.217,0.736,9.0,-7.309,0,0.0409,0.000689,2.46e-06,0.0821,0.246,130.404,271333.0,4,10
7584,26.0,0.454,0.381,,-13.133,0,0.0499,0.302,7.96e-05,0.289,0.315,75.058,4.533333333,4,0
16565,44.0,0.653,0.668,2.0,-10.294,0,0.0388,0.106,0.00451,0.149,0.958,126.03,172791.0,4,1
11058,,0.168,0.0221,7.0,-30.351,0,0.0534,0.976,0.909,0.237,0.0753,99.953,5.006,3,7
5268,46.0,0.459,0.465,7.0,-13.564,1,0.0388,0.11,0.259,0.0915,0.117,123.94,337600.0,4,10
2339,26.0,0.731,0.893,5.0,-2.836,0,0.0496,0.185,,0.194,0.792,124.993,253440.0,4,9
12659,54.0,0.724,0.867,,-5.913,1,0.08,0.00145,,0.135,0.681,96.015,183733.0,4,9
7436,31.0,0.633,0.505,7.0,-6.748,1,0.0801,0.745,0.00514,0.108,0.275,132.133,243025.0,4,2
3497,26.0,0.209,0.927,4.0,-7.263,0,0.101,1.82e-06,0.667,0.652,0.298,194.048,293320.0,4,8
4182,50.0,0.729,0.749,6.0,-5.543,1,0.265,0.114,,0.18,0.852,92.971,257067.0,4,5
12329,22.0,0.578,0.331,5.0,-14.938,1,0.0312,0.695,0.00456,0.0742,0.432,98.325,214152.0,4,10
8650,79.0,0.643,0.849,2.0,-5.428,1,0.0526,0.0371,,0.058,0.903,162.152,165853.0,4,1
201,57.0,0.475,0.844,1.0,-4.448,0,0.0622,0.00012,0.111,0.221,0.554,156.136,246933.0,4,10
2738,48.0,0.354,0.867,5.0,-5.078,1,0.0362,4.64e-05,0.404,0.0748,0.436,93.389,274400.0,4,10
9594,71.0,0.832,0.549,1.0,-8.259,0,0.0602,0.168,,0.11,0.384,140.045,181496.0,4,5
14644,24.0,0.298,0.726,9.0,-7.375,1,0.0347,0.0141,2.21e-06,0.0965,0.444,172.659,293173.0,4,2
10455,16.0,0.137,0.122,7.0,-18.731,1,0.0359,0.717,0.903,0.0998,0.0575,77.732,3.501883333,4,7
13475,,0.506,0.701,5.0,-11.482,0,0.0336,0.000691,,0.125,0.174,152.972,171000.0,4,10
9150,50.0,0.446,0.239,6.0,-11.092,1,0.0435,0.942,4.16e-05,0.11,0.575,75.54,3.91293333,4,0
2598,29.0,0.361,0.795,3.0,-7.563,1,0.0347,0.0348,0.0858,0.114,0.556,143.445,228667.0,4,1
15414,58.0,0.726,0.631,11.0,-8.136,0,0.0334,0.22,,0.193,0.746,124.711,3.987333333,4,4
14627,59.0,0.661,0.496,7.0,-15.53,1,0.0357,0.229,,0.0753,0.948,165.549,2.587783333,4,4
17848,40.0,0.441,0.752,7.0,-5.757,1,0.132,0.035,0.000553,0.0902,0.492,140.239,216920.0,4,6
8996,57.0,0.436,0.942,9.0,-2.206,1,0.0496,9.56e-05,0.000438,0.209,0.5,164.975,253947.0,4,10
10493,36.0,0.363,0.81,4.0,-4.019,0,0.0397,0.00805,0.508,0.128,0.555,118.581,233320.0,4,6
3582,54.0,0.482,0.883,4.0,-3.348,1,0.0754,0.0891,0.00422,0.266,0.594,80.687,253805.0,4,1
13808,31.0,0.559,0.668,3.0,-5.511,1,0.0287,0.0438,0.0173,0.226,0.51,118.94,228271.0,4,10
888,43.0,0.537,0.823,9.0,-5.874,1,0.0322,0.00784,2.19e-06,0.122,0.759,132.241,151827.0,4,6
8581,59.0,0.593,0.593,11.0,-8.216,1,0.289,0.0306,9.94e-06,0.229,0.488,81.291,272227.0,1,5
10038,73.0,0.603,0.783,6.0,-4.023,1,0.062,0.449,7.96e-06,0.119,0.775,172.041,173104.0,4,6
14671,51.0,0.715,0.0885,9.0,-20.682,0,0.0521,0.00485,0.00694,0.155,0.544,125.383,268827.0,4,1
7851,41.0,0.974,0.972,1.0,-3.879,1,0.212,0.0155,,0.371,0.513,110.97,196757.0,4,5
12194,23.0,0.552,0.871,2.0,-6.548,1,0.0443,0.056,,0.339,0.695,146.932,228273.0,4,10
5622,26.0,0.44,0.847,7.0,-7.002,1,0.0353,0.00019,0.895,0.106,0.248,122.02,285246.0,4,6
16259,31.0,0.115,0.758,2.0,-7.819,0,0.0731,0.000105,0.842,0.371,0.175,171.998,304440.0,4,8
17685,72.0,0.71,0.768,,-4.772,1,0.0457,0.00813,3.66e-05,0.0791,0.419,118.085,138639.0,4,9
14248,22.0,0.289,0.932,9.0,-4.792,1,0.0574,2.31e-05,0.584,0.088,0.512,101.731,285773.0,4,6
8972,64.0,0.61,0.456,3.0,-8.659,1,0.0968,0.407,,0.138,0.576,72.089,182180.0,4,9
12725,80.0,0.489,0.505,10.0,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,213707.0,4,10
16096,,0.447,0.166,10.0,-12.193,1,0.0374,0.974,3.81e-06,0.665,0.107,144.706,3.87,4,9
8376,81.0,0.639,0.526,,-6.697,1,0.0256,0.245,2.43e-05,0.25,0.488,130.033,216880.0,3,9
6050,33.0,0.656,0.396,8.0,-13.577,1,0.0329,0.817,0.133,0.127,0.798,132.088,170000.0,4,2
1123,31.0,0.626,0.579,3.0,-9.198,1,0.242,0.68,,0.0665,0.757,92.754,5.535783333,4,3
8300,46.0,0.53,0.721,2.0,-4.599,1,0.0431,0.0047,5.79e-06,0.0568,0.594,150.988,195534.0,4,10
10650,22.0,0.387,0.945,10.0,-2.803,1,0.0705,3.88e-05,0.226,0.174,0.674,151.945,176413.0,4,10
1499,6.0,0.495,0.783,2.0,-8.835,1,0.0361,3.65e-05,0.261,0.574,0.567,144.072,226587.0,4,10
9385,50.0,0.521,0.924,7.0,-5.066,0,0.225,0.0364,,0.0371,0.696,159.909,171027.0,4,10
2635,55.0,0.664,0.66,,-5.284,1,0.291,0.181,2.23e-06,0.19,0.47,90.106,261467.0,4,5
5467,57.0,0.579,0.331,9.0,-7.532,0,0.0288,0.585,,0.172,0.139,117.33,178280.0,4,10
2875,54.0,0.241,0.923,8.0,-3.495,1,0.0529,0.000446,,0.22,0.451,172.046,291132.0,3,8
6655,23.0,0.5,0.322,6.0,-11.539,0,0.0309,0.979,0.0785,0.11,0.535,93.446,1.02955,4,3
9459,58.0,0.607,0.813,4.0,-5.825,0,0.0936,0.0019,0.00088,0.305,0.195,133.962,325502.0,4,10
16911,26.0,0.43,0.163,7.0,-14.413,1,0.0539,0.759,0.48,0.0946,0.0635,115.219,239321.0,5,6
8642,22.0,0.47,0.857,7.0,-8.797,1,0.0966,0.00177,0.0185,0.0581,0.39,180.011,219014.0,4,10
14318,61.0,0.712,0.71,11.0,-5.401,0,0.0267,0.0277,0.817,0.257,0.782,119.996,167733.0,4,1
9220,41.0,0.448,0.526,4.0,-8.513,0,0.0292,0.0069,0.139,0.208,0.119,100.007,186503.0,4,8
17277,66.0,0.395,0.756,7.0,-4.12,1,0.0544,1.74e-05,0.00665,0.319,0.475,112.092,304373.0,4,8
7056,44.0,0.677,0.298,2.0,-11.676,0,0.0501,0.419,0.0802,0.108,0.552,143.219,256907.0,4,6
17972,69.0,0.552,0.846,9.0,-4.912,1,0.342,0.0114,,0.309,0.554,98.56,236600.0,1,5
4296,26.0,0.263,0.429,1.0,-8.279,1,0.0329,0.962,0.0203,0.168,0.294,150.104,5.876583333,3,3
13752,33.0,0.299,0.634,2.0,-13.589,1,0.0438,0.00437,5.46e-05,0.118,0.516,144.189,387640.0,3,2
